"SC Ganguly","A Mishra","4","2"
"Ishan Kishan","S Aravind","1","1"
"JP Duminy","R Sharma","1","14"
"AJ Finch","IK Pathan","1","2"
"SE Marsh","YK Pathan","6","1"
"KK Nair","Mustafizur Rahman","2","2"
"AR Patel","UT Yadav","1","3"
"PA Patel","CR Woakes","0","6"
"D Wiese","DS Kulkarni","0","4"
"Sohail Tanvir","VY Mahesh","1","1"
"MD Mishra","J Theron","1","2"
"KV Sharma","JO Holder","1","1"
"DJ Harris","RR Powar","1","3"
"B Kumar","MM Patel","1","1"
"SPD Smith","Ankit Sharma","1","1"
"JC Buttler","DR Smith","1","5"
"M Kaif","L Balaji","1","5"
"M Vijay","RP Singh","0","19"
"YK Pathan","RR Powar","1","1"
"TM Head","UT Yadav","6","2"
"DR Smith","Sandeep Sharma","4","5"
"V Sehwag","JD Ryder","1","2"
"Z Khan","RP Singh","1","2"
"UBT Chand","DJ Hooda","0","1"
"GJ Maxwell","DR Smith","1","7"
"RA Jadeja","SN Thakur","1","1"
"AM Rahane","Bipul Sharma","0","14"
"V Sehwag","Harbhajan Singh","1","21"
"OA Shah","A Symonds","1","8"
"KK Nair","BE Hendricks","0","1"
"AA Bilakhia","SK Warne","1","1"
"IR Jaggi","KV Sharma","0","6"
"MG Johnson","JD Unadkat","1","3"
"SL Malinga","DE Bollinger","1","1"
"MR Marsh","MG Johnson","6","1"
"MJ McClenaghan","Imran Tahir","0","1"
"BB Samantray","AD Mathews","4","1"
"BA Stokes","Kuldeep Yadav","1","3"
"GH Vihari","MG Johnson","4","2"
"HH Pandya","MC Henriques","1","5"
"SK Raina","JEC Franklin","4","1"
"PR Shah","S Sreesanth","2","2"
"A Symonds","SK Warne","6","4"
"F du Plessis","HH Pandya","1","2"
"DS Kulkarni","R Ashwin","2","1"
"SK Raina","STR Binny","1","8"
"BR Dunk","HV Patel","0","1"
"SR Tendulkar","STR Binny","4","1"
"ML Hayden","A Nehra","4","4"
"KA Pollard","Anand Rajan","6","1"
"IK Pathan","P Kumar","0","7"
"KD Karthik","AD Mathews","6","1"
"AC Gilchrist","R Bhatia","1","3"
"S Aravind","DT Christian","2","1"
"LRPL Taylor","Joginder Sharma","2","1"
"Yuvraj Singh","YS Chahal","6","2"
"AR Patel","DT Christian","1","2"
"SS Iyer","P Negi","0","3"
"DW Steyn","KA Pollard","1","2"
"CL White","Sandeep Sharma","0","3"
"RV Uthappa","MJ McClenaghan","0","4"
"SV Samson","YS Chahal","1","6"
"KH Pandya","R Sathish","1","1"
"WP Saha","AB Dinda","0","1"
"GC Smith","JDP Oram","0","2"
"JDS Neesham","MG Johnson","1","1"
"AB de Villiers","PP Chawla","4","2"
"Azhar Mahmood","Harbhajan Singh","4","2"
"RA Jadeja","Ankit Sharma","4","1"
"RE Levi","RA Jadeja","6","1"
"DB Ravi Teja","SL Malinga","0","7"
"AJ Finch","PJ Cummins","0","7"
"BB McCullum","BA Bhatt","1","2"
"PC Valthaty","JR Hopes","0","6"
"GJ Maxwell","Imran Tahir","6","5"
"IK Pathan","PJ Sangwan","2","1"
"RS Bopara","IC Pandey","2","2"
"BJ Hodge","B Kumar","1","4"
"AM Nayar","RP Singh","0","3"
"KD Karthik","R Ashwin","1","21"
"AJ Finch","PP Ojha","4","3"
"RR Pant","S Aravind","0","1"
"V Sehwag","R Rampaul","4","1"
"AG Paunikar","I Sharma","1","1"
"AJ Finch","Mohammed Shami","1","7"
"UT Yadav","L Balaji","1","2"
"GC Smith","R Sathish","0","1"
"MN van Wyk","KP Pietersen","0","1"
"MC Juneja","SL Malinga","1","3"
"RV Uthappa","A Mishra","6","4"
"D Salunkhe","DL Vettori","1","4"
"S Badrinath","AC Voges","4","1"
"SP Goswami","R Bhatia","2","3"
"PP Chawla","SK Trivedi","1","5"
"SPD Smith","NM Coulter-Nile","4","1"
"ST Jayasuriya","DP Nannes","1","2"
"G Gambhir","RV Gomez","0","1"
"AR Bawne","NM Coulter-Nile","4","1"
"S Badrinath","S Aravind","2","1"
"DA Miller","VR Aaron","2","1"
"JP Duminy","BJ Hodge","0","1"
"M Vijay","AN Ahmed","6","1"
"BJ Hodge","SK Raina","1","9"
"AJ Finch","Mustafizur Rahman","0","6"
"Harbhajan Singh","NM Coulter-Nile","6","1"
"R Sathish","CH Gayle","6","1"
"B Chipli","B Lee","1","1"
"MR Marsh","R Ashwin","0","1"
"FY Fazal","Joginder Sharma","1","2"
"DA Miller","IK Pathan","2","1"
"ML Hayden","Harmeet Singh","0","1"
"AT Rayudu","J Theron","4","1"
"RG Sharma","B Lee","1","7"
"V Kohli","Z Khan","0","13"
"AM Rahane","S Gopal","1","7"
"SV Samson","YS Chahal","4","1"
"V Sehwag","AD Mathews","1","9"
"V Kohli","R Sharma","2","1"
"JP Faulkner","Kuldeep Yadav","3","1"
"SC Ganguly","SK Warne","0","13"
"A Symonds","IK Pathan","0","4"
"RE van der Merwe","SL Malinga","1","3"
"G Gambhir","AD Mascarenhas","0","11"
"PA Patel","PJ Cummins","1","1"
"CL White","J Syed Mohammad","0","1"
"AN Ghosh","JH Kallis","1","1"
"N Rana","DJ Hooda","4","1"
"AT Rayudu","SK Raina","1","2"
"RR Rossouw","IK Pathan","0","2"
"CH Gayle","AG Murtaza","0","2"
"JP Duminy","DJ Bravo","0","2"
"R Dravid","P Negi","1","11"
"BB McCullum","Sandeep Sharma","2","4"
"RA Tripathi","Mohammed Siraj","1","1"
"JM Kemp","A Mishra","1","2"
"MS Dhoni","JJ Bumrah","2","3"
"AT Rayudu","IK Pathan","1","11"
"TM Dilshan","AD Mascarenhas","0","4"
"KC Sangakkara","R Sathish","2","1"
"RG Sharma","B Lee","0","8"
"RA Tripathi","STR Binny","2","1"
"TM Dilshan","KA Pollard","2","1"
"AJ Finch","Sandeep Sharma","6","1"
"RG Sharma","L Balaji","6","1"
"BCJ Cutting","SR Watson","1","2"
"KD Karthik","YS Chahal","0","1"
"AT Rayudu","YK Pathan","6","1"
"BJ Rohrer","Azhar Mahmood","4","2"
"LA Carseldine","IK Pathan","1","4"
"V Kohli","P Amarnath","2","1"
"SK Raina","K Goel","6","1"
"CA Pujara","Azhar Mahmood","0","4"
"I Sharma","L Balaji","0","2"
"S Dhawan","SW Tait","1","2"
"M Vohra","TA Boult","4","2"
"DA Warner","Kuldeep Yadav","1","11"
"RR Powar","A Singh","1","1"
"DJ Bravo","PJ Sangwan","2","1"
"YK Pathan","D du Preez","0","2"
"RA Jadeja","WD Parnell","6","1"
"SP Narine","A Nehra","4","1"
"RV Uthappa","B Akhil","1","5"
"STR Binny","JH Kallis","4","1"
"SS Iyer","Rashid Khan","1","8"
"MN Samuels","J Theron","1","1"
"Basil Thampi","MJ McClenaghan","0","2"
"AT Rayudu","S Aravind","2","1"
"WP Saha","P Negi","4","1"
"WP Saha","A Mishra","1","12"
"MS Dhoni","LRPL Taylor","6","1"
"KK Nair","MA Starc","2","3"
"Y Venugopal Rao","LR Shukla","0","3"
"CH Morris","P Kumar","6","3"
"MV Boucher","Harmeet Singh","4","1"
"DR Smith","RR Raje","0","1"
"GC Smith","S Sreesanth","4","3"
"DA Miller","S Kaushik","0","5"
"SR Watson","BB Sran","1","1"
"SP Fleming","VY Mahesh","4","4"
"P Negi","CH Morris","0","4"
"PA Reddy","Z Khan","0","3"
"IK Pathan","SK Raina","1","6"
"SPD Smith","Harbhajan Singh","1","14"
"V Sehwag","R Bhatia","0","1"
"SW Billings","Mohammed Siraj","0","2"
"MEK Hussey","CH Gayle","0","4"
"KD Karthik","DJ Bravo","0","14"
"S Badrinath","BA Bhatt","0","6"
"DW Steyn","P Kumar","0","2"
"M Vijay","TL Suman","1","2"
"GH Vihari","Harmeet Singh","1","1"
"KD Karthik","M Muralitharan","6","1"
"SP Fleming","AB Dinda","0","1"
"V Kohli","Iqbal Abdulla","0","8"
"DPMD Jayawardene","SB Styris","6","1"
"KK Nair","Rashid Khan","0","2"
"PSP Handscomb","TG Southee","1","2"
"MS Dhoni","J Syed Mohammad","1","3"
"DA Warner","AS Rajpoot","2","1"
"MM Patel","WPUJC Vaas","1","2"
"P Dogra","Z Khan","1","5"
"Jaskaran Singh","CK Langeveldt","0","1"
"PV Tambe","NLTC Perera","1","1"
"CH Gayle","DP Nannes","1","1"
"SP Fleming","DP Vijaykumar","0","9"
"AS Raut","R Vinay Kumar","2","2"
"GC Smith","DS Kulkarni","0","3"
"Ishan Kishan","MG Johnson","0","2"
"Yuvraj Singh","A Mithun","1","1"
"M Vohra","S Nadeem","6","1"
"DJ Bravo","PV Tambe","1","6"
"SE Marsh","AA Jhunjhunwala","4","2"
"G Gambhir","AB Dinda","0","5"
"SPD Smith","CH Morris","4","2"
"CL White","NLTC Perera","0","5"
"SS Iyer","D Wiese","1","2"
"AB de Villiers","Imran Tahir","0","2"
"M Manhas","Mohammed Shami","2","1"
"TL Suman","DW Steyn","2","1"
"SS Tiwary","Mustafizur Rahman","1","1"
"ML Hayden","SM Harwood","0","1"
"NV Ojha","RG More","6","1"
"DS Kulkarni","RP Singh","1","3"
"AB de Villiers","B Akhil","2","2"
"RP Singh","SB Jakati","0","1"
"AT Rayudu","I Sharma","1","3"
"MDKJ Perera","A Nehra","0","2"
"RG Sharma","KA Pollard","4","1"
"KD Karthik","Y Venugopal Rao","4","1"
"AB de Villiers","SM Pollock","2","1"
"DJ Hussey","AG Murtaza","0","3"
"TM Head","MJ McClenaghan","0","1"
"R Dravid","TM Dilshan","1","1"
"RJ Peterson","M Kartik","1","1"
"A Mishra","Iqbal Abdulla","1","5"
"WP Saha","BJ Hodge","0","1"
"JP Duminy","Sandeep Sharma","0","1"
"RP Singh","DW Steyn","0","3"
"JP Duminy","BE Hendricks","2","1"
"WP Saha","MF Maharoof","0","1"
"AA Jhunjhunwala","MF Maharoof","1","1"
"B Lee","VY Mahesh","0","2"
"RG Sharma","Anureet Singh","4","1"
"S Dhawan","JDP Oram","5","1"
"JH Kallis","GB Hogg","0","8"
"KA Pollard","SR Watson","1","9"
"KP Pietersen","M Kartik","1","6"
"AM Rahane","CH Morris","0","2"
"RJ Harris","SW Tait","2","1"
"MC Henriques","T Shamsi","1","2"
"M Vohra","P Kumar","0","10"
"CH Morris","SL Malinga","0","1"
"JC Buttler","A Nehra","4","1"
"Mandeep Singh","DP Nannes","1","2"
"AP Dole","Harbhajan Singh","2","2"
"S Sohal","L Balaji","0","3"
"P Kumar","AD Russell","0","4"
"DW Steyn","Sandeep Sharma","2","1"
"JP Duminy","Shivam Sharma","0","3"
"UT Yadav","SP Narine","1","1"
"MJ Clarke","MM Patel","0","3"
"STR Binny","PC Valthaty","1","4"
"SS Tiwary","R Ashwin","0","3"
"SR Watson","Harmeet Singh","6","1"
"S Dhawan","B Lee","2","2"
"YK Pathan","RW Price","1","2"
"CL White","JP Faulkner","1","1"
"MC Henriques","MM Sharma","4","3"
"F du Plessis","GJ Maxwell","0","2"
"KC Sangakkara","Z Khan","2","1"
"KL Rahul","AD Mathews","2","1"
"DR Smith","J Syed Mohammad","1","3"
"CH Morris","UT Yadav","0","3"
"RV Uthappa","SJ Srivastava","4","2"
"R Bhatia","SR Watson","1","5"
"SR Watson","S Badree","1","3"
"SK Warne","PJ Sangwan","1","1"
"MS Bisla","S Randiv","1","4"
"AD Nath","MJ McClenaghan","0","1"
"K Upadhyay","R Vinay Kumar","0","2"
"M Vohra","B Stanlake","0","4"
"R Sathish","M Morkel","2","2"
"AB Agarkar","DJ Thornely","1","2"
"A Choudhary","AJ Tye","1","2"
"TM Dilshan","FH Edwards","1","2"
"SK Raina","JP Faulkner","4","1"
"S Badrinath","DP Nannes","4","1"
"MS Dhoni","R Vinay Kumar","2","3"
"MK Pandey","YA Abdulla","1","1"
"KA Pollard","NM Coulter-Nile","0","3"
"KA Pollard","NLTC Perera","6","5"
"SA Yadav","TS Mills","1","1"
"JD Ryder","DE Bollinger","4","3"
"KD Karthik","M Muralitharan","0","11"
"KD Karthik","Iqbal Abdulla","2","6"
"IR Jaggi","R Bhatia","1","1"
"MF Maharoof","PP Ojha","1","2"
"MEK Hussey","JH Kallis","0","11"
"A Kumble","Harbhajan Singh","0","1"
"GC Smith","DL Vettori","1","3"
"YK Pathan","S Kaul","2","1"
"RR Pant","HV Patel","1","4"
"FH Edwards","SL Malinga","0","2"
"RG Sharma","KP Pietersen","0","3"
"MS Dhoni","JEC Franklin","0","2"
"S Dhawan","R Bhatia","0","11"
"MG Johnson","JP Faulkner","1","2"
"SN Thakur","NM Coulter-Nile","1","1"
"MR Marsh","SL Malinga","0","1"
"G Gambhir","MM Patel","0","19"
"GH Vihari","SK Trivedi","0","3"
"Y Nagar","S Sreesanth","1","1"
"CA Pujara","P Kumar","0","7"
"AJ Finch","P Sahu","1","4"
"RA Jadeja","JP Faulkner","2","1"
"D Salunkhe","R Bhatia","4","1"
"P Kumar","WD Parnell","1","2"
"JP Faulkner","CH Morris","4","2"
"RG Sharma","Ankit Sharma","1","8"
"SV Samson","PP Ojha","1","4"
"PA Patel","Yuvraj Singh","0","2"
"KA Pollard","PJ Cummins","2","2"
"MS Bisla","Harbhajan Singh","4","1"
"P Negi","JJ Bumrah","0","5"
"SA Asnodkar","GD McGrath","1","1"
"R Dravid","L Balaji","4","10"
"DJ Hussey","ST Jayasuriya","0","5"
"AA Jhunjhunwala","ST Jayasuriya","0","1"
"GC Smith","RR Powar","6","1"
"V Sehwag","P Awana","0","6"
"RT Ponting","R Vinay Kumar","0","1"
"NV Ojha","JH Kallis","0","9"
"DW Steyn","A Singh","4","1"
"MS Dhoni","R McLaren","0","1"
"GJ Maxwell","S Aravind","0","2"
"UT Yadav","TS Mills","0","3"
"DA Warner","P Kumar","1","18"
"R Dhawan","P Awana","2","1"
"F du Plessis","RA Jadeja","1","3"
"IK Pathan","KV Sharma","2","1"
"G Gambhir","A Choudhary","1","2"
"CH Morris","SR Watson","1","5"
"S Dhawan","CR Woakes","0","3"
"S Dhawan","J Syed Mohammad","2","1"
"Yuvraj Singh","GD McGrath","0","1"
"AB de Villiers","Parvez Rasool","0","1"
"RA Tripathi","S Badree","4","1"
"ST Jayasuriya","B Geeves","0","3"
"JP Duminy","DR Smith","1","10"
"KD Karthik","Iqbal Abdulla","1","17"
"LMP Simmons","RP Singh","0","4"
"S Aravind","BA Stokes","0","2"
"RG Sharma","A Ashish Reddy","0","3"
"SK Warne","L Balaji","1","6"
"AP Tare","JH Kallis","1","1"
"DT Christian","DJ Bravo","1","4"
"TM Dilshan","Kamran Khan","1","2"
"R Rampaul","SL Malinga","1","1"
"TM Dilshan","S Sreesanth","1","2"
"SA Yadav","Harbhajan Singh","2","1"
"RG Sharma","AS Raut","4","1"
"KL Rahul","RA Jadeja","6","1"
"BJ Hodge","SB Jakati","2","2"
"AM Rahane","R Tewatia","0","3"
"V Kohli","P Negi","2","5"
"M Vohra","Bipul Sharma","4","1"
"ST Jayasuriya","SK Trivedi","0","4"
"STR Binny","RJ Harris","0","1"
"BA Stokes","HH Pandya","0","1"
"PP Chawla","VR Aaron","1","2"
"BB McCullum","MM Patel","1","6"
"AC Voges","UT Yadav","1","2"
"RJ Harris","SR Watson","0","2"
"AT Rayudu","MF Maharoof","0","1"
"SR Watson","J Suchith","1","1"
"Salman Butt","PJ Sangwan","1","3"
"YK Pathan","DS Kulkarni","0","10"
"MK Pandey","WD Parnell","1","1"
"Y Venugopal Rao","MS Gony","4","1"
"SK Raina","Azhar Mahmood","0","6"
"KK Nair","YS Chahal","0","10"
"MN Samuels","SL Malinga","2","1"
"CK Langeveldt","RJ Harris","6","1"
"ST Jayasuriya","T Thushara","1","2"
"BB Samantray","PV Tambe","4","2"
"R Sathish","JA Morkel","1","2"
"M Vohra","Imran Tahir","1","4"
"SS Iyer","IC Pandey","0","2"
"Shakib Al Hasan","MG Johnson","1","1"
"DA Warner","M Morkel","0","12"
"IK Pathan","DS Kulkarni","1","1"
"RG Sharma","S Nadeem","4","3"
"UT Khawaja","CR Brathwaite","4","1"
"CM Gautam","UT Yadav","3","1"
"RV Uthappa","MP Stoinis","4","2"
"MA Agarwal","AB Dinda","0","3"
"G Gambhir","Iqbal Abdulla","0","1"
"D Wiese","HH Pandya","1","2"
"DB Das","B Kumar","4","1"
"B Lee","RP Singh","0","4"
"MS Dhoni","DW Steyn","4","9"
"EJG Morgan","J Botha","0","5"
"RN ten Doeschate","DJ Bravo","6","1"
"YK Pathan","GB Hogg","6","1"
"Niraj Patel","PP Chawla","0","3"
"MK Tiwary","MF Maharoof","1","1"
"MC Henriques","SK Raina","1","1"
"DJ Jacobs","SR Watson","2","1"
"RJ Peterson","WD Parnell","1","3"
"YK Pathan","B Kumar","6","3"
"VVS Laxman","SK Trivedi","4","1"
"DR Smith","J Syed Mohammad","2","1"
"S Sohal","SB Jakati","4","1"
"MM Sharma","CH Gayle","4","1"
"SK Trivedi","A Mishra","0","1"
"RV Uthappa","AB Dinda","2","3"
"SR Watson","JR Hopes","1","4"
"MJ McClenaghan","JD Unadkat","0","1"
"ML Hayden","UT Yadav","0","4"
"V Kohli","Ankit Sharma","2","1"
"R McLaren","KAJ Roach","0","4"
"DJ Harris","R Ashwin","0","6"
"DA Warner","SS Sarkar","4","1"
"PP Chawla","CH Gayle","1","3"
"MP Stoinis","JP Faulkner","1","2"
"SK Warne","P Parameswaran","1","1"
"JA Morkel","M Morkel","1","2"
"SK Raina","CH Morris","1","4"
"Sachin Baby","Anureet Singh","1","1"
"MS Dhoni","CH Morris","4","1"
"HH Gibbs","RR Powar","0","3"
"M Vohra","JP Duminy","0","3"
"G Gambhir","P Sahu","0","6"
"DJG Sammy","SR Watson","0","5"
"M Vijay","RP Singh","4","7"
"JC Buttler","DL Chahar","2","1"
"LRPL Taylor","P Kumar","1","1"
"SE Marsh","P Amarnath","6","2"
"AB de Villiers","KW Richardson","1","2"
"MM Sharma","BB Sran","1","1"
"BCJ Cutting","CR Woakes","4","1"
"JH Kallis","MG Johnson","1","7"
"N Rana","Washington Sundar","1","2"
"R Dhawan","P Awana","4","2"
"RV Uthappa","Z Khan","4","5"
"AB de Villiers","RS Bopara","0","2"
"PA Patel","B Kumar","0","37"
"MS Dhoni","DJ Muthuswami","0","2"
"RA Jadeja","DS Kulkarni","1","3"
"KC Sangakkara","M Muralitharan","1","20"
"AM Nayar","L Balaji","0","1"
"NL McCullum","JA Morkel","1","1"
"KP Pietersen","RJ Peterson","6","2"
"SL Malinga","BW Hilfenhaus","0","4"
"PA Patel","PP Chawla","1","21"
"V Sehwag","DJ Bravo","0","2"
"AC Gilchrist","BJ Hodge","6","1"
"GJ Maxwell","CR Woakes","1","4"
"JA Morkel","DJ Bravo","6","1"
"Misbah-ul-Haq","Shahid Afridi","0","1"
"MEK Hussey","VR Aaron","1","1"
"CA Lynn","MG Johnson","0","6"
"Yuvraj Singh","S Randiv","1","5"
"JEC Franklin","DL Vettori","0","2"
"AB de Villiers","Shakib Al Hasan","6","2"
"LR Shukla","MM Patel","0","2"
"PA Patel","Ankit Soni","0","4"
"AS Yadav","Z Khan","0","1"
"SA Asnodkar","V Kohli","4","1"
"V Sehwag","S Sreesanth","6","1"
"DT Patil","SK Trivedi","0","2"
"M Vijay","MM Sharma","2","1"
"JP Faulkner","DS Kulkarni","1","2"
"AT Rayudu","BB Sran","2","1"
"B Lee","A Singh","4","1"
"VRV Singh","L Balaji","0","1"
"KA Pollard","DE Bollinger","4","2"
"S Dhawan","RP Singh","1","9"
"MA Agarwal","MM Patel","1","3"
"MA Agarwal","PJ Cummins","2","1"
"S Dhawan","Sandeep Sharma","2","3"
"RG Sharma","M Ashwin","2","2"
"SK Raina","SMSM Senanayake","2","1"
"Sachin Baby","UT Yadav","6","1"
"S Sohal","Harbhajan Singh","0","4"
"MEK Hussey","SMSM Senanayake","4","1"
"DR Smith","BCJ Cutting","4","2"
"AT Rayudu","V Kohli","1","5"
"MC Henriques","S Kaushik","0","14"
"Iqbal Abdulla","DR Smith","2","1"
"CH Gayle","DJ Hussey","0","1"
"A Ashish Reddy","JEC Franklin","1","1"
"PA Patel","JD Unadkat","6","1"
"F du Plessis","Iqbal Abdulla","1","9"
"SM Harwood","DR Smith","1","1"
"TL Suman","AA Chavan","0","5"
"JR Hopes","A Symonds","4","1"
"F du Plessis","B Kumar","6","1"
"MJ Lumb","J Theron","4","4"
"Niraj Patel","A Nehra","1","1"
"S Dhawan","AF Milne","0","3"
"RR Rossouw","KA Pollard","6","1"
"M Vohra","AB Dinda","1","2"
"R McLaren","DL Vettori","0","3"
"Y Venugopal Rao","AB Dinda","1","3"
"MS Wade","CH Gayle","1","1"
"SW Billings","Sandeep Sharma","1","1"
"MJ Guptill","UT Yadav","0","3"
"T Henderson","DW Steyn","0","2"
"KD Karthik","DW Steyn","1","8"
"AR Patel","AD Russell","1","1"
"AT Rayudu","L Balaji","4","3"
"DA Miller","DJ Bravo","0","4"
"LRPL Taylor","R Sharma","1","6"
"WP Saha","DJ Bravo","0","10"
"A Chopra","RP Singh","1","3"
"SR Tendulkar","BAW Mendis","6","2"
"A Mishra","Harbhajan Singh","4","1"
"YS Chahal","BA Stokes","0","1"
"KB Arun Karthik","DP Nannes","1","1"
"JR Hopes","PC Valthaty","0","2"
"STR Binny","DJ Bravo","6","3"
"SR Tendulkar","A Mishra","1","23"
"Yuvraj Singh","S Randiv","2","1"
"AB Agarkar","J Botha","1","3"
"I Malhotra","AM Salvi","4","1"
"DJG Sammy","R Vinay Kumar","6","1"
"KA Pollard","MM Patel","2","1"
"BB Samantray","R Sharma","2","1"
"Y Venugopal Rao","RR Raje","1","2"
"R Dravid","DB Ravi Teja","1","3"
"MM Patel","CK Langeveldt","1","2"
"DJ Bravo","DT Christian","6","1"
"SP Goswami","AC Thomas","2","1"
"S Dhawan","DJ Bravo","2","1"
"AT Rayudu","DJ Bravo","4","2"
"ST Jayasuriya","BAW Mendis","2","1"
"CH Gayle","P Awana","1","10"
"DT Christian","Kuldeep Yadav","1","1"
"DR Smith","KK Cooper","1","5"
"AJ Finch","JD Unadkat","1","9"
"TM Dilshan","KK Cooper","2","2"
"RA Jadeja","ST Jayasuriya","1","1"
"CA Lynn","A Chandila","1","1"
"EJG Morgan","MJ McClenaghan","0","9"
"A Symonds","YK Pathan","2","1"
"BJ Hodge","DT Christian","1","2"
"S Badrinath","SL Malinga","4","6"
"KD Karthik","Imran Tahir","6","1"
"Joginder Sharma","Harbhajan Singh","0","1"
"JC Buttler","DL Chahar","4","3"
"PD Collingwood","PP Chawla","0","3"
"F du Plessis","J Suchith","0","2"
"JJ Roy","PP Chawla","1","1"
"Y Venugopal Rao","KP Pietersen","0","3"
"MD Mishra","KA Pollard","2","1"
"S Sohal","TL Suman","6","1"
"RA Jadeja","L Balaji","1","7"
"JC Buttler","GB Hogg","4","1"
"MC Henriques","J Suchith","0","2"
"J Botha","AM Salvi","2","1"
"AA Jhunjhunwala","AG Murtaza","0","2"
"PD Collingwood","R Sharma","2","2"
"PP Chawla","SR Watson","0","10"
"BB McCullum","MA Starc","2","1"
"Mandeep Singh","KV Sharma","1","1"
"Shakib Al Hasan","SL Malinga","0","8"
"RG Sharma","MF Maharoof","2","2"
"AJ Finch","S Nadeem","0","14"
"M Vijay","JA Morkel","0","4"
"RJ Peterson","A Mishra","0","2"
"W Jaffer","GD McGrath","1","3"
"AD Russell","AN Ahmed","1","1"
"MS Dhoni","RJ Peterson","0","1"
"M Manhas","AD Mascarenhas","1","1"
"V Kohli","TG Southee","1","13"
"NM Coulter-Nile","GB Hogg","0","2"
"MS Dhoni","Z Khan","2","7"
"DR Smith","RA Jadeja","2","3"
"Sachin Baby","TG Southee","4","1"
"AC Blizzard","Shakib Al Hasan","4","2"
"SP Jackson","B Kumar","0","1"
"JH Kallis","R Ashwin","1","18"
"AM Rahane","J Suchith","1","7"
"P Negi","LH Ferguson","0","1"
"SK Raina","S Sreesanth","4","3"
"MK Tiwary","Harmeet Singh","4","1"
"AC Gilchrist","DP Nannes","4","9"
"SA Yadav","A Mishra","2","1"
"M Kartik","RP Singh","1","3"
"LJ Wright","UT Yadav","6","1"
"SR Tendulkar","PP Ojha","1","11"
"SA Asnodkar","Umar Gul","1","2"
"MK Pandey","RA Jadeja","0","5"
"FY Fazal","SE Bond","1","3"
"SK Warne","R Vinay Kumar","1","1"
"SC Ganguly","A Symonds","1","8"
"RE van der Merwe","M Morkel","1","2"
"ST Jayasuriya","A Mishra","1","2"
"AR Patel","JJ Bumrah","0","4"
"PA Patel","BW Hilfenhaus","1","1"
"Shoaib Malik","JR Hopes","1","1"
"A Symonds","R Ashwin","6","1"
"PA Patel","S Sreesanth","2","1"
"M Manhas","A Symonds","0","2"
"AM Rahane","RS Bopara","4","2"
"SR Watson","CR Brathwaite","1","5"
"Shakib Al Hasan","AN Ahmed","0","6"
"Yuvraj Singh","Kuldeep Yadav","4","4"
"RG Sharma","PP Ojha","0","8"
"GJ Bailey","IK Pathan","4","1"
"SE Marsh","D Salunkhe","4","1"
"RG Sharma","VR Aaron","5","1"
"DPMD Jayawardene","VY Mahesh","0","1"
"CH Morris","R Vinay Kumar","1","3"
"Y Venugopal Rao","P Awana","0","1"
"KM Jadhav","JP Faulkner","6","1"
"MC Henriques","A Zampa","1","3"
"RJ Harris","JH Kallis","1","3"
"MK Tiwary","AA Chavan","1","2"
"KM Jadhav","CR Woakes","0","2"
"B Chipli","B Lee","4","2"
"RG Sharma","DT Christian","4","4"
"ST Jayasuriya","AB Agarkar","0","2"
"MEK Hussey","Iqbal Abdulla","0","7"
"JH Kallis","P Negi","0","7"
"BB McCullum","HV Patel","2","1"
"JH Kallis","S Sreesanth","0","19"
"SP Goswami","M Kartik","1","4"
"AC Blizzard","S Nadeem","0","3"
"DA Miller","Mohammed Shami","4","2"
"M Vijay","Z Khan","2","5"
"BB McCullum","B Lee","1","2"
"AD Mathews","TL Suman","1","2"
"SR Watson","SL Malinga","4","10"
"JH Kallis","CRD Fernando","4","2"
"YK Pathan","T Shamsi","0","3"
"Shoaib Malik","RR Raje","1","2"
"SK Raina","AD Mathews","0","4"
"CJ Anderson","KK Cooper","4","2"
"SC Ganguly","A Kumble","0","14"
"JR Hopes","DW Steyn","0","1"
"MN Samuels","SB Jakati","0","5"
