"Shakib Al Hasan","AB Dinda","10"
"Ishan Kishan","S Kaul","10"
"PA Patel","AJ Tye","5"
"V Sehwag","A Mithun","2"
"M Ntini","P Kumar","3"
"AP Majumdar","R Bhatia","6"
"CH Gayle","R Ashwin","59"
"MS Dhoni","DP Nannes","3"
"WP Saha","NM Coulter-Nile","5"
"WP Saha","MM Patel","2"
"BJ Hodge","Bipul Sharma","10"
"KA Pollard","AP Dole","9"
"JH Kallis","A Singh","27"
"MV Boucher","PP Chawla","9"
"SL Malinga","A Singh","1"
"MJ McClenaghan","PP Chawla","4"
"DB Das","IK Pathan","7"
"B Chipli","SK Trivedi","7"
"PP Chawla","AD Mathews","6"
"KP Pietersen","SK Warne","6"
"AM Rahane","R Bhatia","13"
"DA Warner","SK Trivedi","26"
"TM Dilshan","MK Tiwary","1"
"S Nadeem","AB Dinda","3"
"R Dhawan","A Nehra","4"
"TR Birt","DT Christian","8"
"KA Pollard","Ankit Sharma","6"
"SR Tendulkar","STR Binny","3"
"JP Faulkner","P Suyal","3"
"HH Gibbs","AD Mathews","21"
"CK Langeveldt","RJ Harris","2"
"Harbhajan Singh","RA Jadeja","12"
"SR Tendulkar","VRV Singh","11"
"J Botha","SP Narine","4"
"A Ashish Reddy","CH Morris","5"
"IK Pathan","Anand Rajan","9"
"LA Pomersbach","RE van der Merwe","2"
"TM Head","KH Pandya","11"
"SN Khan","JJ Bumrah","8"
"Y Nagar","M Kartik","2"
"SW Billings","AD Russell","1"
"AM Rahane","A Mishra","72"
"SP Narine","SK Raina","1"
"STR Binny","JJ Bumrah","5"
"Yuvraj Singh","S Aravind","11"
"AB de Villiers","Shakib Al Hasan","18"
"V Kohli","C Nanda","2"
"JEC Franklin","DT Christian","5"
"AC Gilchrist","MN Samuels","6"
"SK Warne","RR Raje","4"
"UT Yadav","L Balaji","3"
"MEK Hussey","KW Richardson","3"
"MS Dhoni","RE van der Merwe","38"
"NV Ojha","M Ashwin","2"
"SD Chitnis","DJ Harris","2"
"Sachin Baby","Mustafizur Rahman","8"
"KP Pietersen","R Dhawan","13"
"HH Gibbs","M Kartik","37"
"SV Samson","KH Pandya","18"
"MK Tiwary","BCJ Cutting","6"
"GJ Maxwell","M Morkel","15"
"MEK Hussey","Sunny Gupta","5"
"G Gambhir","HH Pandya","10"
"AA Jhunjhunwala","Pankaj Singh","4"
"M Rawat","YA Abdulla","3"
"WD Parnell","BE Hendricks","2"
"DJ Hussey","KAJ Roach","4"
"MJ Clarke","L Balaji","5"
"P Sahu","Z Khan","4"
"SPD Smith","R Ashwin","15"
"MS Dhoni","R Bhatia","24"
"P Dogra","A Kumble","3"
"JH Kallis","DP Nannes","9"
"SR Watson","KC Cariappa","1"
"BR Dunk","DJG Sammy","3"
"AJ Finch","Kuldeep Yadav","4"
"S Badrinath","S Sreesanth","17"
"CH Gayle","SMSM Senanayake","12"
"SL Malinga","M Morkel","7"
"KA Pollard","Azhar Mahmood","13"
"F du Plessis","M Morkel","6"
"GJ Bailey","SP Narine","22"
"BAW Mendis","SL Malinga","1"
"MJ Guptill","Z Khan","9"
"RA Jadeja","SR Watson","31"
"STR Binny","R Bhatia","7"
"V Sehwag","RA Jadeja","25"
"AS Raut","PP Chawla","6"
"V Sehwag","HV Patel","4"
"RA Jadeja","JP Faulkner","11"
"JH Kallis","R Ashwin","40"
"PA Patel","KW Richardson","1"
"JP Faulkner","Mohammed Shami","5"
"SS Iyer","DL Chahar","6"
"AM Nayar","JH Kallis","7"
"A Ashish Reddy","JEC Franklin","3"
"DPMD Jayawardene","AB Agarkar","35"
"S Nadeem","R Bhatia","2"
"AC Blizzard","M Morkel","13"
"J Botha","RE van der Merwe","8"
"GC Smith","Anureet Singh","3"
"SA Yadav","HH Pandya","3"
"KP Pietersen","JP Duminy","11"
"EJG Morgan","Mohammad Nabi","3"
"JD Ryder","DJ Bravo","9"
"KP Pietersen","AC Thomas","6"
"AM Rahane","P Suyal","6"
"Y Venugopal Rao","S Sreesanth","15"
"R Dhawan","AB Dinda","8"
"GJ Bailey","M Morkel","12"
"DA Warner","DS Kulkarni","52"
"SE Marsh","Pankaj Singh","10"
"PA Patel","I Sharma","25"
"BJ Hodge","AG Murtaza","2"
"RJ Harris","DJ Bravo","1"
"L Balaji","P Kumar","2"
"R McLaren","CH Gayle","8"
"SP Fleming","IK Pathan","2"
"YV Takawale","GD McGrath","13"
"RR Sarwan","MA Khote","2"
"AP Majumdar","AA Chavan","6"
"R Dravid","RV Gomez","4"
"RR Powar","DJ Bravo","2"
"S Dhawan","TA Boult","14"
"SP Narine","DS Kulkarni","4"
"Misbah-ul-Haq","R Bhatia","10"
"AB Agarkar","SR Watson","9"
"MJ Clarke","Shakib Al Hasan","3"
"Iqbal Abdulla","DR Smith","3"
"S Sohal","JJ van der Wath","7"
"BA Stokes","DR Smith","15"
"BB McCullum","WPUJC Vaas","3"
"MS Bisla","PP Ojha","6"
"PR Shah","VY Mahesh","1"
"LA Pomersbach","T Thushara","9"
"A Symonds","WA Mota","12"
"KK Nair","SR Watson","13"
"RV Uthappa","Rashid Khan","19"
"DR Smith","TG Southee","10"
"YK Pathan","KK Cooper","5"
"S Dhawan","STR Binny","7"
"V Kohli","CR Brathwaite","10"
"AM Rahane","J Suchith","14"
"ML Hayden","Harmeet Singh","1"
"IK Pathan","TL Suman","3"
"DPMD Jayawardene","RE van der Merwe","12"
"WPUJC Vaas","AC Voges","4"
"LA Carseldine","DR Smith","6"
"Y Venugopal Rao","AC Voges","2"
"MS Dhoni","Kamran Khan","5"
"DJ Hooda","KV Sharma","3"
"AC Gilchrist","DJG Sammy","1"
"MF Maharoof","KA Pollard","2"
"M Vijay","MM Sharma","8"
"AS Raut","Anureet Singh","11"
"C de Grandhomme","MG Johnson","1"
"PA Patel","AD Mathews","8"
"S Gopal","M Ashwin","4"
"STR Binny","S Badree","3"
"MK Pandey","T Shamsi","4"
"Kuldeep Yadav","TG Southee","5"
"KL Rahul","AD Mathews","3"
"Yuvraj Singh","JH Kallis","39"
"B Kumar","SW Tait","1"
"BJ Hodge","K Santokie","7"
"B Chipli","Yuvraj Singh","6"
"AC Gilchrist","BJ Hodge","10"
"Y Venugopal Rao","J Syed Mohammad","5"
"Sandeep Sharma","S Kaul","3"
"DA Warner","Yuvraj Singh","3"
"RA Jadeja","KA Pollard","8"
"M Kartik","Harmeet Singh","2"
"Azhar Mahmood","J Botha","6"
"B Akhil","Harbhajan Singh","2"
"DJ Hooda","TG Southee","1"
"DJG Sammy","Shakib Al Hasan","13"
"KC Sangakkara","IK Pathan","19"
"YK Pathan","A Singh","2"
"MK Pandey","BW Hilfenhaus","2"
"NLTC Perera","RP Singh","5"
"GJ Maxwell","R Bhatia","19"
"UBT Chand","TM Dilshan","2"
"RA Jadeja","CJ Jordan","4"
"P Dogra","M Kartik","2"
"IK Pathan","DL Vettori","4"
"TM Head","RA Jadeja","4"
"R Dravid","R Rampaul","16"
"Harmeet Singh","M Muralitharan","1"
"GC Smith","JP Duminy","4"
"Sandeep Sharma","AD Russell","1"
"AD Russell","Harbhajan Singh","6"
"SR Tendulkar","DJG Sammy","2"
"Mohammad Hafeez","PP Ojha","4"
"PC Valthaty","A Nehra","4"
"KA Pollard","SJ Srivastava","7"
"R Dravid","A Mishra","26"
"A Symonds","DT Christian","12"
"V Kohli","CRD Fernando","14"
"Gurkeerat Singh","CH Gayle","3"
"MC Henriques","P Kumar","15"
"M Manhas","ST Jayasuriya","1"
"IK Pathan","AB Dinda","9"
"TL Suman","Shakib Al Hasan","5"
"DA Warner","SK Raina","36"
"PC Valthaty","JA Morkel","12"
"JA Morkel","S Narwal","2"
"MS Dhoni","J Syed Mohammad","6"
"KK Nair","Mustafizur Rahman","15"
"SM Katich","RE van der Merwe","3"
"SP Narine","P Kumar","9"
"GH Vihari","M Kartik","11"
"KV Sharma","UT Yadav","6"
"SP Narine","R Ashwin","3"
"R Vinay Kumar","SR Watson","1"
"SV Samson","R Bhatia","16"
"DE Bollinger","SL Malinga","3"
"MJ McClenaghan","Imran Tahir","1"
"F du Plessis","DT Christian","8"
"AB de Villiers","P Kumar","26"
"GJ Maxwell","DW Steyn","8"
"SS Tiwary","I Sharma","10"
"KK Nair","M Morkel","5"
"P Kumar","KMDN Kulasekara","4"
"IK Pathan","MC Henriques","5"
"PC Valthaty","WD Parnell","7"
"WD Parnell","JR Hopes","6"
"Niraj Patel","AB Agarkar","5"
"RG Sharma","DJ Bravo","60"
"R Vinay Kumar","Iqbal Abdulla","3"
"V Kohli","MM Patel","25"
"RA Jadeja","DJ Bravo","8"
"EJG Morgan","MC Henriques","12"
"SR Tendulkar","Anand Rajan","10"
"DA Warner","R Dhawan","15"
"JR Hopes","JH Kallis","6"
"MK Pandey","DR Smith","2"
"DA Miller","PP Ojha","12"
"SA Yadav","Bipul Sharma","3"
"AT Rayudu","SB Jakati","7"
"Ishan Kishan","JP Duminy","2"
"SA Yadav","M Ashwin","13"
"DR Smith","Ankit Sharma","27"
"Y Venugopal Rao","Z Khan","7"
"AB Dinda","MG Johnson","5"
"NV Ojha","P Parameswaran","9"
"Yuvraj Singh","TS Mills","6"
"RG Sharma","R Bhatia","63"
"AD Mathews","RN ten Doeschate","3"
"SC Ganguly","PJ Sangwan","14"
"KP Pietersen","R McLaren","2"
"P Sahu","CR Brathwaite","5"
"RV Uthappa","RS Gavaskar","2"
"V Kohli","T Natarajan","2"
"KV Sharma","Kuldeep Yadav","2"
"S Sreesanth","DP Nannes","7"
"SR Watson","A Nehra","39"
"Azhar Mahmood","M Muralitharan","12"
"G Gambhir","KV Sharma","35"
"M Kaif","PP Chawla","3"
"TM Dilshan","A Singh","4"
"DS Kulkarni","HV Patel","1"
"NV Ojha","J Suchith","7"
"WP Saha","KP Pietersen","4"
"R Dhawan","VR Aaron","3"
"MS Gony","SR Watson","1"
"AC Gilchrist","JD Unadkat","13"
"SPD Smith","Karanveer Singh","7"
"DPMD Jayawardene","B Lee","24"
"SR Tendulkar","NLTC Perera","29"
"DJ Hussey","GD McGrath","6"
"BA Stokes","T Natarajan","5"
"MS Dhoni","GS Sandhu","4"
"GH Vihari","JD Unadkat","5"
"KV Sharma","CH Morris","6"
"UT Yadav","BA Stokes","2"
"JP Duminy","K Goel","9"
"AJ Finch","AB Dinda","7"
"AC Gilchrist","A Nehra","54"
"YK Pathan","Yuvraj Singh","16"
"Sandeep Sharma","CH Gayle","3"
"MK Tiwary","Ankit Sharma","8"
"PA Patel","A Mishra","5"
"SA Yadav","P Negi","5"
"KA Pollard","JP Faulkner","28"
"MS Bisla","A Nehra","9"
"SP Fleming","Sohail Tanvir","3"
"MS Bisla","PP Chawla","23"
"SA Abbott","Shakib Al Hasan","2"
"A Mishra","BA Stokes","5"
"MK Tiwary","Harbhajan Singh","29"
"MN Samuels","DT Christian","4"
"M Vohra","P Negi","13"
"V Sehwag","VS Malik","11"
"AD Mathews","PP Chawla","9"
"KP Pietersen","Sandeep Sharma","15"
"TG Southee","CH Morris","1"
"SS Tiwary","SE Bond","2"
"A Choudhary","MM Sharma","4"
"BJ Hodge","AC Voges","3"
"M Manhas","A Uniyal","2"
"AM Rahane","KV Sharma","44"
"KC Sangakkara","SB Jakati","4"
"G Gambhir","BE Hendricks","3"
"AJ Finch","SK Raina","2"
"AT Rayudu","A Singh","8"
"JP Faulkner","P Kumar","7"
"DJ Hussey","R Bhatia","46"
"MS Bisla","NLTC Perera","6"
"AJ Finch","KW Richardson","3"
"RA Jadeja","CJ Anderson","4"
"JP Duminy","R Sharma","23"
"F Behardien","AB Dinda","5"
"CH Morris","KH Pandya","4"
"SW Billings","Mohammed Siraj","5"
"MK Tiwary","RV Gomez","7"
"AC Gilchrist","VY Mahesh","8"
"CJ Anderson","Kuldeep Yadav","3"
"SD Chitnis","MR Marsh","2"
"AC Voges","Yuvraj Singh","4"
"HH Gibbs","MC Henriques","1"
"JA Morkel","R Ashwin","19"
"KC Sangakkara","MC Henriques","2"
"RA Jadeja","YS Chahal","13"
"DR Smith","L Balaji","39"
"RV Uthappa","SB Jakati","11"
"GJ Maxwell","JP Duminy","3"
"SR Watson","DE Bollinger","11"
"SPD Smith","M de Lange","6"
"AD Mathews","A Symonds","13"
"RA Jadeja","YK Pathan","19"
"MM Patel","AB Agarkar","1"
"MEK Hussey","SP Narine","44"
"LA Pomersbach","MM Patel","2"
"PA Patel","MJ Henry","5"
"A Ashish Reddy","KA Pollard","3"
"RA Jadeja","JDP Oram","4"
"AB McDonald","IK Pathan","7"
"SC Ganguly","Sohail Tanvir","8"
"AP Tare","S Nadeem","7"
"YK Pathan","HH Pandya","4"
"V Sehwag","SB Wagh","6"
"JP Duminy","UT Yadav","9"
"CH Morris","S Kaul","3"
"AR Patel","Shakib Al Hasan","4"
"MG Johnson","SL Malinga","4"
"AJ Finch","UT Yadav","20"
"WP Saha","B Kumar","23"
"V Kohli","L Ablish","7"
"F du Plessis","Yuvraj Singh","19"
"P Negi","S Aravind","3"
"SPD Smith","Shakib Al Hasan","9"
"RV Uthappa","IK Pathan","44"
"SK Raina","TM Dilshan","22"
"IK Pathan","KV Sharma","3"
"M Manhas","JEC Franklin","10"
"TM Dilshan","AD Mascarenhas","7"
"AB de Villiers","Joginder Sharma","7"
"JC Buttler","MR Marsh","1"
"R Dravid","MR Marsh","6"
"P Kumar","Sandeep Sharma","4"
"DW Steyn","AB McDonald","2"
"SM Pollock","IK Pathan","2"
"WD Parnell","PP Ojha","9"
"S Badrinath","MR Marsh","7"
"KD Karthik","SK Raina","16"
"AD Nath","Harbhajan Singh","2"
"CH Gayle","AL Menaria","4"
"M Kartik","SL Malinga","7"
"Q de Kock","CH Gayle","12"
"V Sehwag","MA Starc","15"
"DPMD Jayawardene","AC Voges","4"
"MA Agarwal","Iqbal Abdulla","6"
"MK Tiwary","RP Singh","16"
"CJ Anderson","SK Raina","15"
"Mandeep Singh","Rashid Khan","4"
"TL Suman","RP Singh","3"
"DPMD Jayawardene","AUK Pathan","4"
"MK Tiwary","VS Malik","12"
"SR Tendulkar","VY Mahesh","2"
"RG Sharma","SN Thakur","7"
"RV Uthappa","SB Styris","2"
"A Symonds","JH Kallis","17"
"R Shukla","A Nehra","2"
"Vishnu Vinod","Mohammed Shami","5"
"M Vijay","Z Khan","40"
"Azhar Mahmood","MM Patel","2"
"Y Nagar","BW Hilfenhaus","5"
"SV Samson","Ankit Soni","8"
"DA Warner","KK Cooper","9"
"GC Smith","SB Bangar","3"
"M Vijay","JH Kallis","28"
"AM Rahane","B Kumar","75"
"M Rawat","R Bhatia","2"
"OA Shah","R Vinay Kumar","8"
"GJ Bailey","CJ Anderson","3"
"Ishan Kishan","HH Pandya","1"
"SK Raina","PP Chawla","90"
"CH Gayle","AB Dinda","22"
"AL Menaria","DT Christian","5"
"CL White","DJ Hussey","1"
"SR Watson","PP Ojha","25"
"Kamran Akmal","B Lee","3"
"JH Kallis","HV Patel","6"
"AJ Finch","VR Aaron","13"
"CH Gayle","B Lee","29"
"R Ashwin","DS Kulkarni","4"
"CH Gayle","R Dhawan","3"
"AJ Finch","P Sahu","7"
"SV Samson","P Sahu","6"
"IK Pathan","A Mithun","7"
"KK Nair","R Bhatia","6"
"AB de Villiers","Mohammed Shami","5"
"AM Rahane","V Shankar","2"
"SP Narine","KK Cooper","3"
"NLTC Perera","R Vinay Kumar","6"
"M Vohra","UT Yadav","30"
"KD Karthik","Kuldeep Yadav","3"
"AS Raut","RP Singh","3"
"ST Jayasuriya","SC Ganguly","6"
"DB Das","GJ Maxwell","4"
"MS Dhoni","R Vinay Kumar","27"
"KP Pietersen","MA Starc","5"
"MS Dhoni","J Suchith","8"
"AB de Villiers","DJ Hussey","13"
"MS Dhoni","Sandeep Sharma","13"
"RG Sharma","RE van der Merwe","30"
"RS Bopara","R McLaren","2"
"F du Plessis","MN Samuels","16"
"SR Watson","V Sehwag","4"
"V Shankar","PP Chawla","5"
"OA Shah","DJ Bravo","13"
"KH Pandya","LH Ferguson","6"
"DS Kulkarni","RG Sharma","2"
"C de Grandhomme","MJ Henry","2"
"DT Christian","JEC Franklin","1"
"DL Vettori","DW Steyn","3"
"CH Gayle","SK Raina","43"
"SK Raina","MA Khote","5"
"BJ Hodge","DT Christian","2"
"RN ten Doeschate","DW Steyn","7"
"SK Raina","YK Pathan","64"
"DR Smith","AB Dinda","10"
"Mandeep Singh","AB Dinda","17"
"RV Uthappa","A Mishra","74"
"JEC Franklin","DL Vettori","8"
"Mohammed Shami","CR Woakes","1"
"A Kumble","VRV Singh","3"
"TL Suman","DL Vettori","3"
"DR Smith","KV Sharma","37"
"CH Gayle","AD Russell","30"
"Yuvraj Singh","CR Brathwaite","1"
"Parvez Rasool","L Balaji","1"
"R Vinay Kumar","MS Gony","6"
"Ishan Kishan","Washington Sundar","10"
"WP Saha","Basil Thampi","4"
"ML Hayden","DP Nannes","27"
"Y Venugopal Rao","PP Chawla","21"
"OA Shah","KMDN Kulasekara","6"
"D Wiese","DS Kulkarni","6"
"LMP Simmons","WD Parnell","6"
"UBT Chand","DJG Sammy","1"
"Shakib Al Hasan","SK Trivedi","7"
"M Vijay","AC Thomas","8"
"A Mishra","HH Pandya","1"
"DW Steyn","MM Patel","4"
"Harpreet Singh","S Aravind","1"
"PA Reddy","J Botha","12"
"G Gambhir","RA Tripathi","3"
"AM Rahane","DP Nannes","7"
"R Sharma","MM Patel","2"
"MD Mishra","A Mishra","8"
"CR Woakes","S Aravind","2"
"PP Chawla","Mohammed Shami","3"
"SC Ganguly","Joginder Sharma","2"
"MP Stoinis","RA Jadeja","13"
"S Sreesanth","RE van der Merwe","2"
"MA Starc","DJG Sammy","1"
"NV Ojha","R Ashwin","19"
"CH Morris","GB Hogg","5"
"EJG Morgan","M Kartik","2"
"TL Suman","AB Agarkar","7"
"ML Hayden","UT Yadav","11"
"RA Tripathi","S Kaul","5"
"AD Russell","RG More","5"
"RG Sharma","Mohammad Nabi","4"
"SV Samson","MG Johnson","17"
"SK Raina","PJ Cummins","19"
"MA Agarwal","DR Smith","7"
"AT Rayudu","STR Binny","12"
"SK Raina","Pankaj Singh","13"
"JM Kemp","A Mishra","3"
"LRPL Taylor","B Lee","6"
"M Morkel","Harmeet Singh","4"
"DPMD Jayawardene","Shakib Al Hasan","13"
"KA Pollard","Rashid Khan","7"
"Q de Kock","Z Khan","3"
"M Muralitharan","RP Singh","1"
"DJ Hussey","HV Patel","11"
"OA Shah","P Negi","1"
"DS Kulkarni","IK Pathan","1"
"M Vohra","S Sreesanth","2"
"RA Jadeja","Imran Tahir","6"
"R Dhawan","RA Jadeja","2"
"KD Karthik","A Nel","6"
"AJ Finch","YS Chahal","24"
"DJ Hussey","SB Styris","12"
"MS Bisla","Z Khan","4"
"CR Woakes","DT Christian","1"
"A Chopra","Z Khan","1"
"DT Christian","A Singh","6"
"Q de Kock","D Wiese","17"
"RG Sharma","JA Morkel","21"
"MN Samuels","DJ Bravo","5"
"Gurkeerat Singh","I Sharma","2"
"DPMD Jayawardene","KK Cooper","4"
"V Kohli","AB Dinda","30"
"DA Warner","PP Ojha","32"
"SS Tiwary","S Ladda","5"
"M Vijay","R Ninan","3"
"DJ Hussey","Y Venugopal Rao","11"
"MG Johnson","MA Starc","5"
"PJ Cummins","NM Coulter-Nile","3"
"F du Plessis","Azhar Mahmood","3"
"Y Venugopal Rao","JP Faulkner","4"
"JP Faulkner","SL Malinga","7"
"M Vijay","MG Johnson","18"
"V Kohli","SK Raina","45"
"AL Menaria","YK Pathan","16"
"DJ Hooda","AR Patel","17"
"JD Ryder","PP Ojha","3"
"PA Patel","M Muralitharan","10"
"LRPL Taylor","I Sharma","11"
"Mohammed Shami","S Sreesanth","2"
"P Parameswaran","A Ashish Reddy","2"
"KP Pietersen","B Kumar","7"
"RG Sharma","CRD Fernando","1"
"DA Warner","TM Dilshan","5"
"R Dravid","A Ashish Reddy","3"
"MK Pandey","SN Thakur","11"
"AA Bilakhia","R Vinay Kumar","5"
"SK Trivedi","RG Sharma","2"
"RR Pant","BB Sran","3"
"SC Ganguly","KP Pietersen","9"
"SK Raina","RG Sharma","7"
"NV Ojha","T Thushara","7"
"TG Southee","Mustafizur Rahman","3"
"NV Ojha","TP Sudhindra","11"
"RP Singh","JA Morkel","1"
"AD Nath","BB Sran","3"
"DJG Sammy","RS Bopara","2"
"AR Patel","S Kaul","3"
"SP Goswami","AN Ahmed","1"
"G Gambhir","M Kartik","21"
"TL Suman","L Balaji","1"
"AM Nayar","A Mishra","24"
"DA Warner","A Singh","7"
"L Balaji","R Vinay Kumar","4"
"Mandeep Singh","AR Patel","20"
"KC Sangakkara","AD Mathews","22"
"MK Tiwary","CK Langeveldt","3"
"HH Pandya","R Tewatia","4"
"KH Pandya","BA Stokes","3"
"DPMD Jayawardene","Umar Gul","3"
"BJ Rohrer","R Rampaul","6"
"Shivam Sharma","MA Starc","2"
"Mandeep Singh","SR Watson","11"
"LRPL Taylor","Joginder Sharma","8"
"AD Nath","VR Aaron","1"
"TM Dilshan","JM Kemp","1"
"AR Patel","CR Brathwaite","10"
"KK Cooper","MM Patel","2"
"CA Pujara","SK Warne","12"
"PP Ojha","R Bhatia","2"
"KS Williamson","PP Chawla","2"
"MS Bisla","UT Yadav","3"
"SP Fleming","Shoaib Malik","6"
"AR Patel","A Zampa","6"
"S Badrinath","Y Venugopal Rao","1"
"GH Vihari","DJ Bravo","4"
"KMDN Kulasekara","Azhar Mahmood","2"
"LRPL Taylor","NL McCullum","5"
"SE Marsh","P Negi","7"
"STR Binny","VR Aaron","7"
"RA Jadeja","SW Tait","4"
"OA Shah","JH Kallis","6"
"M Vijay","NL McCullum","8"
"C de Grandhomme","TM Head","5"
"A Symonds","B Lee","9"
"AS Raut","R Vinay Kumar","9"
"MS Gony","J Theron","4"
"YK Pathan","MM Sharma","25"
"MEK Hussey","KV Sharma","13"
"KA Pollard","AB McDonald","5"
"S Aravind","LH Ferguson","1"
"STR Binny","BW Hilfenhaus","6"
"JH Kallis","MG Johnson","24"
"JC Buttler","P Negi","2"
"KL Rahul","CR Brathwaite","1"
"ST Jayasuriya","Z Khan","6"
"IK Pathan","M Ntini","5"
"M Rawat","P Kumar","2"
"HH Pandya","AS Rajpoot","2"
"RR Pant","NLTC Perera","1"
"BB McCullum","KP Appanna","9"
"GR Napier","M Kartik","5"
"MK Tiwary","Sandeep Sharma","3"
"P Kumar","SK Warne","19"
"MV Boucher","AD Mathews","1"
"JC Buttler","Sandeep Sharma","18"
"M Vohra","IC Pandey","15"
"M Manhas","Mohammed Shami","6"
"RS Bopara","SW Tait","5"
"S Dhawan","A Nel","5"
"S Badrinath","RE van der Merwe","3"
"V Kohli","RP Singh","39"
"SR Watson","Imran Tahir","6"
"DJ Bravo","P Awana","19"
"MK Tiwary","P Awana","1"
"KD Karthik","BE Hendricks","7"
"DA Miller","P Negi","12"
"M Morkel","R Rampaul","2"
"RV Uthappa","R Bhatia","26"
"KC Sangakkara","DJ Hussey","26"
"JD Ryder","Shakib Al Hasan","7"
"R Ashwin","Imran Tahir","4"
"V Kohli","Z Khan","43"
"MS Gony","WA Mota","2"
"SR Watson","AD Mathews","20"
"DR Smith","UT Yadav","11"
"N Rana","Basil Thampi","9"
"Gurkeerat Singh","M Kartik","4"
"AD Nath","YS Chahal","3"
"RS Bopara","DW Steyn","21"
"BJ Hodge","Ankit Sharma","4"
"AC Gilchrist","SE Bond","1"
"DA Miller","DS Kulkarni","12"
"AM Rahane","KW Richardson","6"
"SK Raina","PJ Sangwan","21"
"R Vinay Kumar","Harmeet Singh","2"
"JC Buttler","Bipul Sharma","5"
"S Dhawan","A Singh","10"
"MK Tiwary","S Sreesanth","2"
"KA Pollard","PC Valthaty","4"
"SPD Smith","P Kumar","28"
"ML Hayden","VRV Singh","6"
"NM Coulter-Nile","DJ Bravo","1"
"Niraj Patel","MF Maharoof","2"
"UA Birla","SP Narine","5"
"AM Nayar","PP Chawla","16"
"SK Raina","IK Pathan","43"
"AC Thomas","SL Malinga","2"
"V Sehwag","SC Ganguly","12"
"A Mishra","Harbhajan Singh","13"
"SA Yadav","JA Morkel","7"
"JH Kallis","RS Bopara","10"
"AB Agarkar","SB Styris","1"
"MK Tiwary","Mohammed Shami","9"
"Yuvraj Singh","TL Suman","6"
"AL Menaria","R Sharma","6"
"UT Yadav","Z Khan","2"
"S Badrinath","J Syed Mohammad","8"
"RV Uthappa","UT Yadav","22"
"CJ Ferguson","B Lee","2"
"JD Ryder","DL Vettori","7"
"PP Chawla","MS Gony","2"
"RA Jadeja","Rashid Khan","4"
"AS Raut","CH Gayle","11"
"RR Powar","A Mithun","4"
"VVS Laxman","MM Patel","1"
"Mashrafe Mortaza","A Symonds","2"
"NV Ojha","Yuvraj Singh","12"
"BJ Rohrer","CH Gayle","5"
"A Symonds","AL Menaria","1"
"RE van der Merwe","RJ Harris","9"
"DAJ Bracewell","Z Khan","2"
"V Kohli","LH Ferguson","2"
"MS Dhoni","Mohammed Siraj","12"
"AB de Villiers","SR Tendulkar","6"
"SPD Smith","R Tewatia","6"
"R Dravid","S Sreesanth","11"
"JP Duminy","J Suchith","3"
"M Vohra","J Botha","8"
"MK Pandey","A Zampa","4"
"TM Dilshan","SR Watson","14"
"Shakib Al Hasan","M Muralitharan","10"
"YK Pathan","MJ McClenaghan","12"
"AR Patel","JJ Bumrah","8"
"YK Pathan","JJ Bumrah","9"
"DA Warner","NM Coulter-Nile","42"
"JR Hopes","SK Warne","6"
"YK Pathan","MM Patel","12"
"DJ Bravo","MM Patel","9"
"KP Pietersen","GB Hogg","9"
"S Rana","TG Southee","2"
"KD Karthik","BMAJ Mendis","5"
"AT Rayudu","BA Stokes","3"
"JR Hopes","CH Gayle","9"
"AB Agarkar","IK Pathan","2"
"MS Bisla","I Sharma","12"
"SPD Smith","JD Unadkat","11"
"DJ Hussey","P Negi","5"
"STR Binny","MG Johnson","19"
"J Botha","S Nadeem","8"
"A Chopra","PP Chawla","1"
"RV Uthappa","YS Chahal","26"
"TM Head","S Nadeem","2"
"R Bhatia","S Rana","1"
"SR Watson","P Kumar","42"
"AP Majumdar","Iqbal Abdulla","2"
"GC Smith","SL Malinga","8"
"SA Asnodkar","VY Mahesh","6"
"KL Rahul","R Vinay Kumar","12"
"SK Raina","Iqbal Abdulla","30"
"AB de Villiers","AR Patel","34"
"RV Uthappa","DE Bollinger","3"
"A Choudhary","JP Faulkner","5"
"SR Watson","CJ Anderson","5"
"KC Sangakkara","JA Morkel","1"
"KD Karthik","SK Trivedi","26"
"HH Pandya","YS Chahal","4"
"MC Henriques","MM Sharma","13"
"Z Khan","KH Pandya","1"
"SE Marsh","S Sreesanth","16"
"Y Venugopal Rao","M Ntini","5"
"CJ Anderson","MJ McClenaghan","4"
"IR Jaggi","R Bhatia","1"
"IK Pathan","MF Maharoof","9"
"RP Singh","RA Jadeja","1"
